"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","FRA","France","2012","2012",14.5,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","FRA","France","2014","2014",15.3,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","FRA","France","2017","2017",15.4,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","FRA","France","2019","2019",14.4,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","DEU","Germany","2013","2013",15.7,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","DEU","Germany","2017","2017",16.3,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","DEU","Germany","2021","2021",16.7,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2010","2010",11.4,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2011","2011",11.4,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2012","2012",12,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2013","2013",11.1,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2014","2014",13.3,"B","Break"
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2015","2015",12.8,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2016","2016",13.6,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2017","2017",13.4,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2018","2018",14.4,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2019","2019",14.1,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2020","2020",13.4,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2021","2021",13.9,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","NOR","Norway","2012","2012",10,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","NOR","Norway","2015","2015",12,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","NOR","Norway","2019","2019",13,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","NOR","Norway","2022","2022",16,"B","Break"
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2010","2010",11.3,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2011","2011",11,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2012","2012",11.8,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2013","2013",11.7,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2014","2014",12.2,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2015","2015",12.3,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2016","2016",13,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2017","2017",13.1,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2018","2018",14.1,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2019","2019",13.7,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2020","2020",14.4,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2021","2021",15.3,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","CHE","Switzerland","2012","2012",10.3,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","CHE","Switzerland","2017","2017",11.3,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","GBR","United Kingdom","2014","2014",20.1,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","GBR","United Kingdom","2017","2017",21,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","GBR","United Kingdom","2021","2021",25.9,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2010","2010",28.2,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2011","2011",28.5,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2012","2012",28.7,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2013","2013",28.8,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2014","2014",29.6,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2015","2015",30.2,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2016","2016",30.2,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2017","2017",31,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2018","2018",31.6,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2019","2019",32.6,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2020","2020",33.6,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2021","2021",33.5,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","AUS","Australia","2011","2011",28.3,"D","Difference in methodology"
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","AUS","Australia","2014","2014",27.9,"D","Difference in methodology"
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","AUS","Australia","2017","2017",30.4,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","CAN","Canada","2011","2011",26.2,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","CAN","Canada","2013","2013",26.4,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","CAN","Canada","2015","2015",28.1,"B","Break"
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","CAN","Canada","2017","2017",26.9,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","CAN","Canada","2019","2019",24.3,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","FRA","France","2015","2015",17,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","FRA","France","2017","2017",15.6,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","DEU","Germany","2012","2012",23.6,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2010","2010",26.1,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2011","2011",24.8,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2012","2012",24.7,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2013","2013",24.9,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2014","2014",25.6,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2015","2015",26.9,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2016","2016",26.2,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2017","2017",28.7,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2018","2018",27.7,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2019","2019",28,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","USA","United States","2010","2010",36.1,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","USA","United States","2012","2012",35.3,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","USA","United States","2014","2014",38.2,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","USA","United States","2016","2016",40,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","USA","United States","2018","2018",42.8,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","AUS","Australia","2011","2011",63.4,"D","Difference in methodology"
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","AUS","Australia","2014","2014",63.4,"D","Difference in methodology"
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","AUS","Australia","2017","2017",65.2,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","CAN","Canada","2011","2011",60.4,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","CAN","Canada","2013","2013",62,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","CAN","Canada","2015","2015",64.2,"B","Break"
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","CAN","Canada","2017","2017",60.4,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","CAN","Canada","2019","2019",59.8,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","FRA","France","2015","2015",49,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","FRA","France","2017","2017",46.4,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","DEU","Germany","2012","2012",60,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2010","2010",62.8,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2011","2011",61.7,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2012","2012",61.9,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2013","2013",62.1,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2014","2014",61.7,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2015","2015",62.9,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2016","2016",61.4,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2017","2017",64.3,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2018","2018",63.3,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2019","2019",64.2,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","USA","United States","2010","2010",68.8,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","USA","United States","2012","2012",68.6,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","USA","United States","2014","2014",70.1,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","USA","United States","2016","2016",71,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","USA","United States","2018","2018",73.1,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","AUS","Australia","2010","2010",98.8,"B","Break"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","AUS","Australia","2011","2011",93.3,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","AUS","Australia","2012","2012",96.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","AUS","Australia","2013","2013",101.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","AUS","Australia","2014","2014",86.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","AUS","Australia","2015","2015",90,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","AUS","Australia","2016","2016",93.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","AUS","Australia","2017","2017",94,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","AUS","Australia","2018","2018",89.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","AUS","Australia","2019","2019",86.2,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","AUS","Australia","2020","2020",81,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CAN","Canada","2010","2010",104.7,"B","Break"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CAN","Canada","2011","2011",107.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CAN","Canada","2012","2012",109,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CAN","Canada","2013","2013",105,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CAN","Canada","2014","2014",105.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CAN","Canada","2015","2015",103.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CAN","Canada","2016","2016",104.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CAN","Canada","2017","2017",101.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CAN","Canada","2018","2018",101.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CAN","Canada","2019","2019",101.3,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CAN","Canada","2020","2020",99.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","DNK","Denmark","2010","2010",111.4,"B","Break"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","DNK","Denmark","2011","2011",110.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","DNK","Denmark","2012","2012",98.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","DNK","Denmark","2013","2013",96.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","DNK","Denmark","2014","2014",97.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","DNK","Denmark","2015","2015",93.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","DNK","Denmark","2016","2016",97.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","DNK","Denmark","2017","2017",101.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","DNK","Denmark","2018","2018",104.2,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","DNK","Denmark","2019","2019",96,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","DNK","Denmark","2020","2020",94.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","FRA","France","2010","2010",102.6,"B","Break"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","FRA","France","2011","2011",99,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","FRA","France","2012","2012",97.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","FRA","France","2013","2013",96.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","FRA","France","2014","2014",94.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","FRA","France","2015","2015",93.2,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","FRA","France","2016","2016",100.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","FRA","France","2017","2017",101.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","FRA","France","2018","2018",99.1,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","FRA","France","2019","2019",95.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","FRA","France","2020","2020",94.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","DEU","Germany","2010","2010",80.6,"B","Break"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","DEU","Germany","2011","2011",85.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","DEU","Germany","2012","2012",87.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","DEU","Germany","2013","2013",83.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","DEU","Germany","2014","2014",90,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","DEU","Germany","2015","2015",88.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","DEU","Germany","2016","2016",91.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","DEU","Germany","2017","2017",94.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","DEU","Germany","2018","2018",89.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","DEU","Germany","2019","2019",88.3,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","DEU","Germany","2020","2020",91.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","NLD","Netherlands","2010","2010",57.3,"B","Break"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","NLD","Netherlands","2011","2011",61.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","NLD","Netherlands","2012","2012",53.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","NLD","Netherlands","2013","2013",58.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","NLD","Netherlands","2014","2014",57.1,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","NLD","Netherlands","2015","2015",63.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","NLD","Netherlands","2016","2016",66.3,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","NLD","Netherlands","2017","2017",64.2,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","NLD","Netherlands","2018","2018",66.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","NLD","Netherlands","2019","2019",87.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","NLD","Netherlands","2020","2020",79.1,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","NOR","Norway","2010","2010",68.4,"B","Break"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","NOR","Norway","2011","2011",68.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","NOR","Norway","2012","2012",69.1,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","NOR","Norway","2013","2013",72.2,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","NOR","Norway","2014","2014",74.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","NOR","Norway","2015","2015",71.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","NOR","Norway","2016","2016",75.1,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","NOR","Norway","2017","2017",72.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","NOR","Norway","2018","2018",71.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","NOR","Norway","2019","2019",75.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","NOR","Norway","2020","2020",76.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","SWE","Sweden","2010","2010",78.5,"B","Break"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","SWE","Sweden","2011","2011",83.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","SWE","Sweden","2012","2012",87.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","SWE","Sweden","2013","2013",84.2,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","SWE","Sweden","2014","2014",88.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","SWE","Sweden","2015","2015",89.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","SWE","Sweden","2016","2016",89.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","SWE","Sweden","2017","2017",86.1,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","SWE","Sweden","2018","2018",83.2,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","SWE","Sweden","2019","2019",84.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","SWE","Sweden","2020","2020",88.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHE","Switzerland","2010","2010",92.2,"B","Break"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHE","Switzerland","2011","2011",102.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHE","Switzerland","2012","2012",99,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHE","Switzerland","2013","2013",98.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHE","Switzerland","2014","2014",94.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHE","Switzerland","2015","2015",93.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHE","Switzerland","2016","2016",92.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHE","Switzerland","2017","2017",94.1,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHE","Switzerland","2018","2018",92.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHE","Switzerland","2019","2019",88.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","CHE","Switzerland","2020","2020",93.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","GBR","United Kingdom","2010","2010",83,"B","Break"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","GBR","United Kingdom","2011","2011",86.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","GBR","United Kingdom","2012","2012",83,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","GBR","United Kingdom","2013","2013",87.2,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","GBR","United Kingdom","2014","2014",83.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","GBR","United Kingdom","2015","2015",79.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","GBR","United Kingdom","2016","2016",81.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","GBR","United Kingdom","2017","2017",81,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","GBR","United Kingdom","2018","2018",77.3,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","GBR","United Kingdom","2019","2019",81.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","GBR","United Kingdom","2020","2020",86.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","USA","United States","2010","2010",119.6,"B","Break"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","USA","United States","2011","2011",115.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","USA","United States","2012","2012",117.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","USA","United States","2013","2013",113.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","USA","United States","2014","2014",120.2,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","USA","United States","2015","2015",117.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","USA","United States","2016","2016",118.2,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","USA","United States","2017","2017",113.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","USA","United States","2018","2018",112.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","USA","United States","2019","2019",118.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","USA","United States","2020","2020",119.3,,
